Episode,Reward,Length,WinRate,Loss,Entropy
767,-420.0,0,0.0,,
768,-413.0,0,0.0,,
769,-410.0,0,0.0,,
770,-419.0,0,0.0,,
771,-396.0,0,0.0,,
772,-431.0,0,0.0,,
773,-308.0,0,0.0,,
774,-428.0,0,0.0,,
775,-404.0,0,0.0,,
776,-400.0,0,0.0,,
777,-425.0,0,0.0,,
778,-385.0,0,0.0,,
779,-113.0,0,0.0,,
780,-121.0,0,0.0,,
781,-413.0,0,0.0,,
782,-387.0,0,0.0,,
783,-394.0,0,0.0,,
784,-388.0,0,0.0,,
785,-421.0,0,0.0,,
786,-452.0,0,0.0,,
787,-395.0,0,0.0,,
788,-349.0,0,0.0,,
789,-353.0,0,0.0,,
790,-335.0,0,0.0,,
791,-451.0,0,0.0,,
792,-423.0,0,0.0,,
793,-386.0,0,0.0,,
794,-431.0,0,0.0,,
795,-367.0,0,0.0,,
796,-408.0,0,0.0,,
797,-405.0,0,0.0,,
798,-370.0,0,0.0,,
799,-407.0,0,0.0,,
800,-461.0,0,0.0,,
801,-419.0,0,0.0,,
802,-396.0,0,0.0,,
803,-421.0,0,0.0,,
804,-368.0,0,0.0,,
805,-405.0,0,0.0,,
806,-439.0,0,0.0,,
807,-422.0,0,0.0,,
808,-441.0,0,0.0,,
809,-432.0,0,0.0,,
810,-385.0,0,0.0,,
811,-411.0,0,0.0,,
812,-450.0,0,0.0,,
813,-400.0,0,0.0,,
814,-414.0,0,0.0,,
815,-343.0,0,0.0,,
816,-368.0,0,0.0,,
817,-419.0,0,0.0,,
818,-406.0,0,0.0,,
819,-454.0,0,0.0,,
820,-460.0,0,0.0,,
821,-389.0,0,0.0,,
822,-364.0,0,0.0,,
823,-178.0,0,0.0,,
824,-404.0,0,0.0,,
825,-438.0,0,0.0,,
826,-436.0,0,0.0,,
827,-473.0,0,0.0,,
828,-398.0,0,0.0,,
829,-380.0,0,0.0,,
830,-388.0,0,0.0,,
831,-362.0,0,0.0,,
832,-418.0,0,0.0,,
833,-389.0,0,0.0,,
834,-76.0,0,0.0,,
835,-394.0,0,0.0,,
836,-422.0,0,0.0,,
837,-370.0,0,0.0,,
838,-387.0,0,0.0,,
839,-316.0,0,0.0,,
840,-283.0,0,0.0,,
841,-300.0,0,0.0,,
842,-429.0,0,0.0,,
843,-332.0,0,0.0,,
844,-449.0,0,0.0,,
845,-430.0,0,0.0,,
846,-426.0,0,0.0,,
847,-440.0,0,0.0,,
848,-420.0,0,0.0,,
849,-417.0,0,0.0,,
850,-409.0,0,0.0,,
851,-344.0,0,0.0,,
852,-428.0,0,0.0,,
853,-412.0,0,0.0,,
854,-436.0,0,0.0,,
855,-432.0,0,0.0,,
856,-421.0,0,0.0,,
857,-406.0,0,0.0,,
858,-401.0,0,0.0,,
859,-383.0,0,0.0,,
860,-418.0,0,0.0,,
861,-413.0,0,0.0,,
862,-105.0,0,0.0,,
863,-417.0,0,0.0,,
864,-396.0,0,0.0,,
865,-419.0,0,0.0,,
866,-398.0,0,0.0,,
867,-347.0,0,0.0,,
868,-439.0,0,0.0,,
869,-425.0,0,0.0,,
870,-390.0,0,0.0,,
871,-428.0,0,0.0,,
872,-467.0,0,0.0,,
873,-386.0,0,0.0,,
874,-410.0,0,0.0,,
875,-413.0,0,0.0,,
876,-399.0,0,0.0,,
877,-412.0,0,0.0,,
878,-406.0,0,0.0,,
879,-471.0,0,0.0,,
880,-450.0,0,0.0,,
881,-405.0,0,0.0,,
882,-392.0,0,0.0,,
883,-376.0,0,0.0,,
884,-401.0,0,0.0,,
885,-410.0,0,0.0,,
886,-372.0,0,0.0,,
887,-389.0,0,0.0,,
888,-315.0,0,0.0,,
889,-428.0,0,0.0,,
890,-361.0,0,0.0,,
891,-403.0,0,0.0,,
892,-314.0,0,0.0,,
893,-422.0,0,0.0,,
894,-369.0,0,0.0,,
895,-450.0,0,0.0,,
896,-433.0,0,0.0,,
897,-427.0,0,0.0,,
898,-394.0,0,0.0,,
899,-394.0,0,0.0,,
900,-424.0,0,0.0,,
901,-428.0,0,0.0,,
902,-463.0,0,0.0,,
903,-405.0,0,0.0,,
904,-419.0,0,0.0,,
905,-389.0,0,0.0,,
906,-413.0,0,0.0,,
907,-396.0,0,0.0,,
908,-450.0,0,0.0,,
909,-451.0,0,0.0,,
910,-419.0,0,0.0,,
911,-394.0,0,0.0,,
912,-396.0,0,0.0,,
913,-410.0,0,0.0,,
914,-442.0,0,0.0,,
915,-461.0,0,0.0,,
916,-407.0,0,0.0,,
917,-404.0,0,0.0,,
918,-396.0,0,0.0,,
919,-466.0,0,0.0,,
920,-306.0,0,0.0,,
921,-432.0,0,0.0,,
